S:BB3:0.8J6+NKD-ES.data,10
S:BB3:2.0CL-ES-C6.data,10
S:BB3:2.0CL-X-C6.data,10
S:BB3:2.0GBL-ZN-R.data,10
S:BB3:2.0GC-HG-A6.data,15
S:BB3:2.0GC-HG-E6.data,15
S:BB3:2.0J6-ZN+ES.data,20
S:BB3:2.0J6-ZN+NKD.data,20
S:BB3:2.0R-ZN-GBL.data,20
S:BB3:2.0YAP-X-CL.data,15
S:BB3:2.0ZN-GBL-R.data,15
S:BB3:A6+J6.data,6
S:BB3:A6-B6.data,6
S:BB3:A6-C6-0.3HG+0.3CL.data,10
S:BB3:A6-C6.data,6
S:BB3:A6-E6.data,6
S:BB3:A6-ES.data,6
S:BB3:A6-ESX.data,6
S:BB3:A6-J6.data,6
S:BB3:A6-N6.data,6
S:BB3:A6-NQ.data,6
S:BB3:A6-S6.data,6
S:BB3:AEX-MX.data,10
S:BB3:B6+R.data,6
S:BB3:B6-C6.data,6
S:BB3:B6-E6.data,6
S:BB3:B6-ES.data,6
S:BB3:B6-J6.data,6
S:BB3:B6-N6.data,6
S:BB3:B6-S6.data,6
S:BB3:B6-X.data,6
S:BB3:B6.data,6
S:BB3:BT+A6.data,25
S:BB3:BT+J6.data,25
S:BB3:BT+NKD+J6.data,25
S:BB3:BT+NKD.data,25
S:BB3:BT+YAP.data,25
S:BB3:BT-C6.data,25
S:BB3:BT-CGB-0.3C6+0.3J6.data,25
S:BB3:BT-CGB-0.3C6+0.5J6.data,25
S:BB3:BT-CGB-0.5C6+0.5J6.data,25
S:BB3:BT-CGB-0.5SXF+0.5NKD.data,25
S:BB3:BT-CGB.data,25
S:BB3:BT-GBL-0.3E6+0.3J6.data,25
S:BB3:BT-GBL-0.5DF+0.5NKD.data,25
S:BB3:BT-GBL-0.5E6+0.5J6.data,25
S:BB3:BT-GBL-0.5ESX+0.5NKD.data,25
S:BB3:BT-GBL-0.75E6+0.5J6.data,25
S:BB3:BT-GBL-DF+NKD.data,25
S:BB3:BT-GBL-ESX+NKD.data,25
S:BB3:BT-GBL.data,25
S:BB3:BT-NKD.data,25
S:BB3:BT-R-0.3B6+0.3J6.data,25
S:BB3:BT-R-0.5B6+0.5J6.data,25
S:BB3:BT-R-0.5X+0.5NKD.data,25
S:BB3:BT-R-0.75B6+0.5J6.data,25
S:BB3:BT-R-X+NKD.data,25
S:BB3:BT-R.data,25
S:BB3:BT-TN.data,25
S:BB3:BT-TS-0.3A6+0.3J6.data,35
S:BB3:BT-TS-0.3A6+0.5J6.data,35
S:BB3:BT-TS-0.3J6+0.3A6.data,35
S:BB3:BT-TS-0.5A6+0.5J6.data,35
S:BB3:BT-TS-A6+J6.data,36
S:BB3:BT-TS.data,36
S:BB3:BT-US10Y+0.3J6.data,25
S:BB3:BT-US10Y+0.5J6.data,25
